meal_id,name,calories
5034,"Beverages, prepared with water, regular, instant, coffee",2
5035,"Beverages, restaurant-prepared, espresso, brewed, coffee",9
5037,"Lima beans, unprepared, fordhook, frozen, immature seeds",106
5039,"Beans, without salt, boiled, cooked, mature seeds, white",139
5040,"CAMPBELL'S Red and White, condensed, Beefy Mushroom Soup",40
5045,"Fish, dry heat, cooked, mixed species, Pacific, rockfish",109
5047,"Pancakes, complete (includes buttermilk), dry mix, plain",368
5048,"Babyfood, strained, guava and papaya with tapioca, fruit",63
5049,"Babyfood, strained, bananas with apples and pears, fruit",83
5051,"Flan, prepared with whole milk, dry mix, caramel custard",113
5052,"Beverages, sweetened, lemon, decaffeinated, instant, tea",401
5053,"Pickles, sweet, with cauliflower onion mustard, chowchow",121
5054,"Beverages, sweetened, milk based, ready to drink, coffee",71
5055,"Babyfood, toddlers, mashed cheddar potatoes and broccoli",48
5057,"Alcoholic Beverage, Cabernet Sauvignon, red, table, wine",83
5058,"Cereals, dry, 10 minute cooking, regular, CREAM OF WHEAT",370
5059,"Babyfood, strained, macaroni and tomato and beef, dinner",61
5060,"Squash, with salt, mashed, boiled, cooked, acorn, winter",34
5062,"CAMPBELL'S Red and White, condensed, Cream of Onion Soup",81
5065,"Cereals ready-to-eat, BERRY COLOSSAL CRUNCH, MALT-O-MEAL",396
5066,"KASHI, Frozen Entree, Chicken Enchilada with Ancho Sauce",111
5067,"Beverages, whey and milk based, Chocolate-flavored drink",49
5068,"Soup, ready-to-serve, reduced sodium, canned, minestrone",50
5069,"Figs, solids and liquids, extra heavy syrup pack, canned",107
5070,"Babyfood, prepared with whole milk, high protein, cereal",111
5071,"Orange juice, undiluted, unsweetened, frozen concentrate",148
5072,"Beans, without salt, boiled, cooked, mature seeds, black",132
5074,"Yogurt, fortified with vitamin D, nonfat milk, chocolate",112
5079,"Cereals ready-to-eat, Fruit & Yogurt, SPECIAL K, KELLOGG",367
5081,"HORMEL ALWAYS TENDER, Teriyaki-Flavored, Pork Tenderloin",119
5082,"Babyfood, toddler, spaghetti and tomato and meat, dinner",75
5083,"Beans, without salt, boiled, cooked, mature seeds, pinto",143
5087,"PREGO Pasta, ready-to-serve, Mini Meatball Italian Sauce",77
5088,"Beverages, with added ascorbic acid, lemon, instant, tea",385
5094,CAMPBELL'S Homestyle Chicken with White & Wild Rice Soup,41
5097,"Frozen novelties, restaurant-prepared, italian, ice type",53
5098,"Potatoes, without salt, skin, cooked in skin, microwaved",132
5104,"Pork, raw, kidneys, variety meats and by-products, fresh",100
5105,"Sauce, ready to serve, mild, red, enchilada, OLD EL PASO",29
5106,"Mushrooms, raw, exposed to ultraviolet light, portabella",22
5107,"Fruit juice smoothie, strawberry banana, BOLTHOUSE FARMS",52
5109,"Cereals ready-to-eat, 25% Less Sugar TRIX, GENERAL MILLS",383
5111,"Puddings, prepared with 2% milk, instant, dry mix, lemon",107
5118,"Salad dressing, light, blue or roquefort cheese dressing",86
5119,"Tangerines, light syrup pack, canned, (mandarin oranges)",61
5120,"Cereals ready-to-eat, RALSTON Enriched Wheat Bran flakes",310
5121,"Cereals ready-to-eat, Frosted Mini SPOONERS, MALT-O-MEAL",354
5122,"Wocas, yellow pond lily (Klamath), Oregon, cooked, tuber",34
5125,"Corn, no salt added, cream style, canned, yellow, sweet",72
5126,"Corn, no salt added, vacuum pack, canned, yellow, sweet",79
5127,"Corn, with salt, drained, boiled, cooked, yellow, sweet",96
5128,"Brussels sprouts, without salt, drained, boiled, cooked",36
5129,"Yogurt, fortified with vitamin D, nonfat, fruit variety",95
5130,"Beverages, Diet Strawberry Kiwi, V8 SPLASH Juice Drinks",4
5132,"Cereals ready-to-eat, KELLOGG'S COCOA KRISPIES, KELLOGG",389
5137,"Salad dressing, KRAFT MIRACLE WHIP FREE Nonfat Dressing",84
5138,"Salad dressing, KRAFT Mayo Fat Free Mayonnaise Dressing",64
5140,"Mungo beans, without salt, boiled, cooked, mature seeds",105
5141,"Peas, without salt, boiled, cooked, mature seeds, split",118
5142,"Mollusks, moist heat, cooked, mixed species, cuttlefish",158
5144,"Beans, without salt, boiled, cooked, mature seeds, pink",149
5145,"Soup, prepared with equal volume water, low sodium, pea",62
5146,"Cereals ready-to-eat, HONEY NUT CLUSTERS, GENERAL MILLS",374
5150,"Soy protein concentrate, produced by alcohol extraction",328
5152,"Alcoholic beverage, Sauvignon Blanc, white, table, wine",81
5158,"CARRABBA'S ITALIAN GRILL, spaghetti with pomodoro sauce",104
5160,"Pork, raw, spleen, variety meats and by-products, fresh",100
5161,"Corn, unprepared, kernels on cob, frozen, yellow, sweet",98
5163,"Cereals, without salt, cooked with water, CREAM OF RICE",52
5164,"Yardlong beans, with salt, boiled, cooked, mature seeds",118
5167,"Ginger root, with artificial sweetener, canned, pickled",20
5168,"Cowpeas, with salt, drained, boiled, cooked, leafy tips",22
5169,"Babyfood, toddler, potatoes with cheese and ham, dinner",78
5170,"New zealand spinach, with salt, drained, boiled, cooked",12
5171,"Peas, with salt, drained, boiled, cooked, edible-podded",40
5172,"Beverages, canned, pineapple and grapefruit juice drink",47
5173,"Beverages, sweetened, lemon, ready-to-drink, black, tea",45
5174,"Pineapple, solids and liquids, heavy syrup pack, canned",78
5175,"Beans, without salt, boiled, cooked, mature seeds, navy",140
5176,"Cereals ready-to-eat, SPECIAL K Protein Plus, KELLOGG'S",359
5178,"Peppers, with salt, drained, boiled, cooked, red, sweet",26
5180,"Cherries, solids and liquids, water pack, canned, sweet",46
5181,"Cherries, solids and liquids, juice pack, canned, sweet",54
5183,"Orange-grapefruit juice, unsweetened, canned or bottled",43
5184,"Cereals ready-to-eat, KELLOGG'S FROSTED FLAKES, KELLOGG",369
5187,"Cauliflower, with salt, drained, boiled, cooked, frozen",17
5188,"Beverages, peanut flavor, canned, Meal supplement drink",101
5190,"Apricots, uncooked, sulfured, dehydrated (low-moisture)",320
5193,"Pork, raw, separable lean only, tenderloin, loin, fresh",109
5195,"Beans, with salt, drained, boiled, cooked, yellow, snap",35
5196,"Fish, dry heat, cooked, mixed species, freshwater, bass",146
5197,"Babyfood, junior, spaghetti and tomato and meat, dinner",68
5202,"Cereals ready-to-eat, cinnamon, Oatmeal Squares, QUAKER",379
5204,"Beans, low sodium, canned, mature seeds, great northern",114
5206,"Babyfood, toddler, and vegetables, rice, turkey, dinner",60
5208,"Pasta with Sliced Franks in Tomato Sauce, canned entree",90
5209,"Cereals, dry, Raisin and Spice, Instant Oatmeal, QUAKER",360
5213,"Hyacinth beans, with salt, boiled, cooked, mature seeds",117
5215,"Beverages, frozen concentrate, citrus fruit juice drink",162
5218,"Grapefruit juice, unsweetened, canned or bottled, white",34
5219,"Pork, unheated, extra lean, boneless, steak, ham, cured",122
5220,"Yambean (jicama), without salt, drained, boiled, cooked",38
5221,"CAMPBELL'S Red and White, condensed, Chicken Gumbo Soup",48
5227,"Drumstick leaves, without salt, drained, boiled, cooked",60
5231,"Cranberry, raw (Alaska Native), low bush or lingenberry",55
5232,"Cereals, with salt, cooked with water, enriched, farina",53
5233,"Cowpeas (blackeyes), unprepared, frozen, immature seeds",139
5235,"Dandelion greens, without salt, drained, boiled, cooked",33
5237,"Jams, sweetened with fruit juice, marmalades, preserves",212
5238,"CAMPBELL'S CHUNKY Soups, HEALTHY REQUEST Vegetable Soup",49
5239,"Soup, ready-to-serve, canned, new england, clam chowder",79
5240,"Mushrooms, without salt, drained, boiled, cooked, white",28
5241,"Peas, with salt, drained, boiled, cooked, frozen, green",78
5243,"Pineapple, solids and liquids, light syrup pack, canned",52
5245,"Potatoes, with salt, flesh, cooked without skin, boiled",86
5246,"Nutritional supplement for people with diabetes, liquid",88
5247,"Beverages, Lemonade, Minute Maid, The COCA-COLA company",46
5249,"Chicken, raw, meat only, light meat, broilers or fryers",114
5253,"CAMPBELL'S, condensed, Cream of Chicken with Herbs Soup",65
5255,"Corn, regular pack, cream style, canned, yellow, sweet",72
5256,"Corn, regular pack, vacuum pack, canned, yellow, sweet",79
5260,"Fish, kippered (Alaska Native), (sockeye), red, salmon",141
5264,"Mung beans, without salt, boiled, cooked, mature seeds",105
5265,"Beans, solids and liquids, canned, mature seeds, pinto",82
5267,"Cornmeal, enriched, plain, bolted, self-rising, yellow",334
5270,"Squash, without salt, baked, cooked, butternut, winter",40
5271,"Corn, no salt added, vacuum pack, canned, white, sweet",79
5272,"Corn, no salt added, cream style, canned, white, sweet",72
5273,"Corn, with salt, drained, boiled, cooked, white, sweet",97
5276,"Cereals ready-to-eat, TOTAL Raisin Bran, GENERAL MILLS",312
5277,"Juice, with added ascorbic acid, apple and grape blend",50
5278,"Pasta, TINKYADA, cooked, brown rice flour, gluten-free",138
5279,"Veal, grilled, cooked, separable lean only, chop, loin",159
5280,"Rolls, calcium-fortified, whole grain white, hamburger",255
5286,"Candies, no sugar or low calorie (sorbitol), gum drops",354
5288,"Beverages, Concord Grape, Light Cranberry, OCEAN SPRAY",23
5292,"Pork, raw, liver, variety meats and by-products, fresh",134
5293,"Pork, raw, lungs, variety meats and by-products, fresh",85
5294,"Beverages, prepared with tap water, brewed, black, tea",1
5297,"Soup, prepared with equal volume water, canned, cheese",63
5298,"Babyfood, junior, macaroni and tomato and beef, dinner",59
5301,"CAMPBELL'S CHUNKY Soups, Roadhouse - Beef & Bean Chili",95
5302,"Game meat, roasted, cooked, separable lean only, bison",143
5304,"Ice cream sandwich, vanilla, made with light ice cream",186
5308,"Beverages, non-carbonated, fruit-flavored, Propel Zero",5
5309,"Chicken, simmered, cooked, giblets, broilers or fryers",157
5310,"Cereals ready-to-eat, KELLOGG'S RICE KRISPIES, KELLOGG",381
5314,"Peaches, solids and liquids, extra light syrup, canned",42
5316,"KASHI Mushroom & Asparagus Risotto, unprepared, frozen",116
5317,"Apricots, without added sugar, stewed, sulfured, dried",85
5318,"Cereals ready-to-eat, Sweetened WHEAT-FULS, MOM'S BEST",373
5319,"Frozen novelties, SLIM-A-BEAR Chocolate Cone, KLONDIKE",224
5320,"Beverages, Guava Passion Fruit, V8 SPLASH Juice Drinks",33
5321,"Beverages, Diet Tropical Blend, V8 SPLASH Juice Drinks",4
5323,"Frostings, prepared with water, dry mix, fluffy, white",244
5324,"Cereals ready-to-eat, Honey Nut TOASTY O'S, MOM'S BEST",388
5326,"Beans, with salt, drained, boiled, cooked, green, snap",35
5327,"Chicken, raw, meat only, dark meat, broilers or fryers",125
5329,"Cereals ready-to-eat, QUAKER OAT CINNAMON LIFE, QUAKER",374
5330,"Beans, with salt, boiled, cooked, mature seeds, french",129
5331,"Rice and vermicelli mix, unprepared, rice pilaf flavor",359
5332,"Mung beans, stir-fried, cooked, sprouted, mature seeds",50
5334,"Spaghetti, enriched (n x 6.25), dry, protein-fortified",374
5336,"USDA Commodity, with broth, meat only, canned, Chicken",133
5337,"USDA Commodity, with water, meat only, canned, Chicken",129
5338,"Wheat flour, enriched, self-rising, all-purpose, white",354
5340,"Beverages, half the caffeine, regular, instant, coffee",352
5341,"Chicken, roasted, cooked, meat only, cornish game hens",134
5343,"Amaranth leaves, without salt, drained, boiled, cooked",21
5344,"Corn, unprepared, kernels on cob, frozen, white, sweet",98
5345,"Rice, cooked, unenriched, parboiled, long-grain, white",123
5346,"Jellies, any flavors, no sugar (with sodium saccharin)",121
5347,"Beans, with salt, boiled, cooked, mature seeds, yellow",144
5348,"CAMPBELL'S Low Sodium Soups, Chicken with Noodles Soup",52
5349,"Yogurt, 11 grams protein per 8 ounce, low fat, vanilla",85
5350,"Yogurt, 13 grams protein per 8 ounce, skim milk, plain",56
5351,"Yogurt, 8 grams protein per 8 ounce, whole milk, plain",61
5352,"PREGO Pasta, ready-to-serve, Traditional Italian Sauce",54
5353,"Alcoholic beverage, Muller Thurgau, white, table, wine",76
5354,"Alcoholic beverage, Gewurztraminer, white, table, wine",81
5356,"Egg, glucose reduced, stabilized, flakes, dried, white",351
5357,"Egg, glucose reduced, stabilized, powder, dried, white",376
5358,"Pumpkin flowers, without salt, drained, boiled, cooked",15
5362,"Pork, raw, heart, variety meats and by-products, fresh",118
5370,"CAMPBELL'S CHUNKY, HEALTHY REQUEST Chicken Noodle Soup",41
5371,"Peaches, uncooked, sulfured, dehydrated (low-moisture)",325
5372,"Peas, solids and liquids, no salt added, canned, green",53
5373,"CAMPBELL'S Red and White, condensed, French Onion Soup",36
5374,"Seaweed, rehydrated, Canadian Cultivated EMI-TSUNOMATA",31
5375,"Babyfood, strained, sweet potatoes and chicken, dinner",74
5376,"Beverages, powder, breakfast type, orange-flavor drink",386
5377,"Beverages, frozen concentrate, fruit punch juice drink",175
5379,"Potatoes, with salt, flesh, cooked in skin, microwaved",100
5381,"Carrots, without salt, drained, boiled, cooked, frozen",37
5383,"Cereals ready-to-eat, Whole Grain TOTAL, GENERAL MILLS",320
5386,"Turnips, without salt, drained, boiled, cooked, frozen",23
5387,"Seeds, partially defatted (glandless), cottonseed meal",367
5388,"Yellow rice with seasoning, unprepared, dry packet mix",343
5391,"Turkey, roasted, meat only, from whole bird, drumstick",139
5392,"Wocas, yellow pond lily (Klamath), Oregon, dried seeds",361
5395,"Fish, cooked (not previously frozen), Alaska, pollock",80
5396,"Veal, raw, separable lean only, shank (fore and hind)",108
5397,"Chayote, without salt, drained, boiled, cooked, fruit",24
5398,"Apples, uncooked, sulfured, dehydrated (low moisture)",346
5399,"Cherries, drained, heavy syrup, pitted, canned, sweet",83
5400,"Soup, single brand, condensed, canned, vegetable beef",53
5401,"Plums, solids and liquids, juice pack, purple, canned",58
5402,"Plums, solids and liquids, water pack, purple, canned",41
5405,"Beverages, contains caffeine, pepper-type, carbonated",41
5406,"Alcoholic beverage, prepared-from-recipe, pina colada",174
5408,"Beans, with salt, boiled, cooked, mature seeds, black",132
5409,"Soup, ready to serve, less/reduced sodium, beef broth",6
5410,"Grapefruit, California and Arizona, pink and red, raw",37
5411,"Bread, toasted (includes sourdough), french or vienna",319
5413,"Babyfood, strained, vanilla, custard pudding, dessert",85
5414,"Corn, regular pack, vacuum pack, canned, white, sweet",79
5415,"Corn, regular pack, cream style, canned, white, sweet",74
5416,"Fish, dry heat, cooked, Atlantic and Pacific, halibut",111
5419,"Beans, with salt, boiled, cooked, mature seeds, white",139
5420,"Peaches, without added sugar, stewed, sulfured, dried",77
5421,"Cereals ready-to-eat, Honey Nut SCOOTERS, MALT-O-MEAL",387
5422,"APPLEBEE'S, from kid's menu, Macaroni & Cheese, KRAFT",143
5423,"McDONALD'S, Fruit 'n Yogurt Parfait (without granola)",90
5425,"Beverages, unsweetened, ready-to-drink, Coconut water",18
5427,"Cereals ready-to-eat, FROSTED CHEERIOS, GENERAL MILLS",376
5431,CAMPBELL'S Homestyle Light Italian-Style Wedding Soup,33
5438,"Flan, prepared with 2% milk, dry mix, caramel custard",103
5439,"Cereals ready-to-eat, KASHI 7 Whole Grain Honey Puffs",349
5443,"CAMPBELL'S Red and White, condensed, Chicken Vegetable Soup",63
5444,"Pork, raw, separable lean and fat, boneless, Shoulder breast",127
5445,"Turnip greens, without salt, drained, boiled, cooked, frozen",29
5446,"Pork, raw, separable lean only, shank half, leg (ham), fresh",119
5447,"SPAGHETTIOS, SpaghettiOs RavioliOs Beef Ravioli in Meat Sauce",106
5450,"Beef, simmered, cooked, kidneys, variety meats and by-products",158
5451,"Cereals ready-to-eat, KELLOGG'S SPECIAL K Multi-grain, KELLOGG",364
5453,"Soup, prepared with equal volume water, canned, mushroom barley",30
5454,"Frozen yogurts, sweetened without sugar, nonfat milk, chocolate",107
5455,"Cereals, dry, Maple & Brown Sugar Hot Wheat Cereal, MALT-O-MEAL",368
5456,"Wheat flour, enriched, bleached, 13% protein, white (industrial)",362
5457,"Wheat flour, enriched, bleached, 15% protein, white (industrial)",362
5467,"Soup, prepared with equal volume water, canned, turkey vegetable",30
5468,"Snacks, nacho cheese, made with olestra, low fat, tortilla chips",318
5469,"Puddings, prepared with 2% milk, instant, dry mix, coconut cream",107
5470,"Game meat, raw, separable lean only, shoulder clod, chuck, bison",119
5471,"Beef, raw, separable lean only, hind shin, imported, New Zealand",114
5474,"Cereals ready-to-eat, KELLOGG'S MARSHMALLOW FROOT LOOPS, KELLOGG",376
5475,"Veal, grilled, cooked, boneless, cutlet, cap off, top round, leg",151
5476,"Peas, with salt, drained, boiled, cooked, sprouted, mature seeds",98
5478,"Potatoes, with salt, flesh and skin, in skin, cooked, microwaved",105
5480,"Veal, raw, separable lean only, bone-in, hind, shank, Australian",122
5481,"Soymilk, vitamins A and D, with added calcium, nonfat, chocolate",44
5483,"Babyfood, strained, with applesauce and bananas, oatmeal, cereal",74
5486,"Cereals ready-to-eat, CHOCO ZUCARITAS, KELLOGG'S FROSTED FLAKES",387
5488,"Broccoli, without salt, drained, boiled, cooked, spears, frozen",28
5495,"NABISCO, NABISCO SNACKWELL'S Fat Free Devil's Food Cookie Cakes",305
5497,"Beans, with salt, drained, boiled, cooked, frozen, yellow, snap",28
5502,"Rice, with salt, unenriched, cooked, regular, long-grain, white",130
5504,"Winged bean, with salt, drained, boiled, cooked, immature seeds",37
5505,"Soup, prepared with equal volume milk, canned, cream of chicken",77
5506,"Squash, without salt, boiled, cooked, frozen, butternut, winter",39
5507,"Beverages, yellow green colored citrus soft drink with caffeine",49
5508,"Pokeberry shoots, without salt, drained, boiled, cooked, (poke)",20
5509,"Cereals ready-to-eat, CHOCOLATE MARSHMALLOW MATEYS, MALT-O-MEAL",392
5512,"Potatoes, whole milk and margarine added, home-prepared, mashed",113
5514,"Soup, prepared with equal volume water, canned, cream of shrimp",36
5515,"Soup, prepared with equal volume water, canned, cream of potato",30
5518,"Cereals ready-to-eat, original spoon-size, Shredded Wheat, POST",351
5521,"CAMPBELL'S Red and White, condensed, Chicken and Dumplings Soup",56
5522,"Beef, boiled, cooked, manufacturing beef, imported, New Zealand",126
5525,"Puddings, prepared with whole milk, instant, dry mix, chocolate",111
5526,"Puddings, prepared with whole milk, regular, dry mix, chocolate",120
5527,"Cereals, dry, unenriched, regular and quick, yellow, corn grits",371
5528,"Veal, raw, separable lean only, whole (arm and blade), shoulder",112
5529,"Soup, prepared with equal volume water, canned, cream of celery",37
5532,"Cereals, dry, with cinnamon and spice, fortified, instant, oats",369
5533,"KASHI, Frozen Entree, Chicken and Chipotle BBQ Sauce with Mango",108
5538,"CAMPBELL'S Red and White, condensed, Italian Style Wedding Soup",71
5539,"Brussels sprouts, without salt, drained, boiled, cooked, frozen",42
5540,"Babyfood, prepared with whole milk, with bananas, mixed, cereal",86
5543,"Beans, without salt, boiled, cooked, mature seeds, black turtle",130
5548,"Chicken, roasted, cooked, meat only, breast, broilers or fryers",165
5550,"Wheat flour, enriched, bleached, 9% protein, white (industrial)",367
5552,"Buffalo, cooked (Shoshone Bannock), top round steak, free range",146
5553,"Elk, cooked (Shoshone Bannock), eye of round, roast, free range",148
5555,"Infant formula, ready-to-feed, LACTOFREE, ENFAMIL, MEAD JOHNSON",63
5556,"Peas and carrots, without salt, drained, boiled, cooked, frozen",48
5557,"Babyfood, Real Fruit Bars, GERBER GRADUATE FRUIT  STRIPS, snack",330
5558,"Infant formula, ready-to-feed, with iron, ENFAMIL, MEAD JOHNSON",63
5561,"Potatoes, unprepared, frozen, salt added in processing, roasted",130
5562,"Babyfood, junior, without ascorbic acid, fruit dessert, dessert",63
5565,"Candies, SKITTLES Tropical Bite Size Candies, MARS SNACKFOOD US",405
5566,"Beef, pan-broiled, cooked, patty, 97% lean meat /3% fat, ground",144
5569,"Infant formula, ready-to-feed, PROTECT PLUS, GOOD START, GERBER",65
5570,"Infant Formula, ready-to-feed, GENTLE PLUS, GERBER GOOD START 2",66
5574,"Pork, unheated, separable lean only, bone-in, shank, ham, cured",125
5575,"Pork, unheated, separable lean only, bone-in, slice, ham, cured",130
5577,"Game meat, raw, 1"" steak, separable lean only, top round, bison",122
5578,"Succotash, with salt, drained, boiled, cooked, (corn and limas)",111
5579,"Pigeon peas (red gram), with salt, boiled, cooked, mature seeds",121
5580,"Crustaceans, made from surimi, imitation, mixed species, shrimp",101
5581,"Peas, with salt, drained, boiled, cooked, frozen, edible-podded",50
5585,"Candies, SKITTLES Original Bite Size Candies, MARS SNACKFOOD US",405
5589,"Babyfood, prepared with whole milk, with honey, oatmeal, cereal",115
5591,"Cabbage, with salt, drained, boiled, cooked, chinese (pak-choi)",12
5593,"CAMPBELL'S Soup on the Go, Cheesy Potato with Bacon Flavor Soup",43
5594,"Apricots, solids and liquids, without skin, water pack, canned",22
5595,"Corn, solids and liquids, no salt added, canned, yellow, sweet",61
5597,"Raspberries, solids and liquids, heavy syrup pack, red, canned",91
5598,"Cereals ready-to-eat, KELLOGG'S FROSTED RICE KRISPIES, KELLOGG",384
5601,"Lima beans, with salt, drained, boiled, cooked, immature seeds",123
5602,"Cereals ready-to-eat, spoon-size, Shredded Wheat n' Bran, POST",339
5607,"Broadbeans, with salt, drained, boiled, cooked, immature seeds",62
5608,"Beans, with salt, drained, boiled, cooked, frozen, green, snap",28
5609,"Soup, prepared with equal volume milk, canned, cream of potato",60
5612,"Beans, without salt, boiled, cooked, mature seeds, small white",142
5615,"Soup, prepared with equal volume milk, canned, cream of celery",66
5617,"Babyfood, organic, carrot and squash, apple, 2nd Foods, GERBER",64
5618,"Beverages, prepared with water, decaffeinated, instant, coffee",2
5624,"Cereals ready-to-eat, STRAWBERRY FIELDS, KASHI ORGANIC PROMISE",358
5625,"CAMPBELL'S CHUNKY Soups, Slow Roasted Beef with Mushrooms Soup",48
5626,"CAMPBELL'S CHUNKY Soups, Grilled Steak- Steak Chili with Beans",81
5628,"Potatoes, without salt, drained, boiled, cooked, whole, frozen",65
5629,"Soup, prepared with equal volume water, canned, vegetable beef",31
5630,"CAMPBELL'S CHUNKY Soups, Baked Potato with Steak & Cheese Soup",82
5631,"Cereals ready-to-eat, KELLOGG'S SPECIAL K Red Berries, KELLOGG",358
5633,"Soup, prepared with equal volume water, canned, chicken noodle",24
5634,"Beverages, prepared with water, sweetened, lemon, instant, tea",35
5636,"Crustaceans, moist heat, cooked, wild, mixed species, crayfish",82
5637,"Cereals ready-to-eat, HONEY CLUSTERS, FIBER ONE, GENERAL MILLS",323
5640,"Veal, roasted, cooked, separable lean and fat, leg (top round)",160
5642,"Beans, without salt, boiled, cooked, mature seeds, red, kidney",127
5644,"Pigeonpeas, with salt, drained, boiled, cooked, immature seeds",111
5645,"Chicken, raw, with added solution, meat only, thigh, dark meat",110
5646,"Milk, with blend of hydrogenated vegetable oils, fluid, filled",63
5647,"Babyfood, prepared with whole milk, with bananas, rice, cereal",86
5648,"Babyfood, strained, with applesauce and bananas, mixed, cereal",82
5652,"Chicken, stewed, cooked, meat only, breast, broilers or fryers",151
5655,"Beans, solids and liquids, no salt added, canned, yellow, snap",15
5660,"Beans, with salt, boiled, cooked, mature seeds, great northern",118
5665,"PREGO Pasta, ready-to-serve, Mushroom and Garlic Italian Sauce",62
5666,"Peas and onions, without salt, drained, boiled, cooked, frozen",45
5667,"Chicken breast, prepackaged, sliced, rotisserie seasoned, deli",98
5669,"Infant formula, ready-to-feed, low iron, ENFAMIL, MEAD JOHNSON",63
5670,"GARDENBURGER Sun-Dried Tomato Basil Burger, unprepared, frozen",137
5672,"Milk, with added vitamin A and vitamin D, instant, nonfat, dry",358
5675,"Beverages, prepared with fat free milk, powder, chocolate malt",49
5678,"Beverages, prepared with whole milk, powder, Eggnog-flavor mix",95
5682,"Soup, prepared with equal volume water, canned, cream of onion",44
5683,"SUBWAY, SUBWAY CLUB sub on white bread with lettuce and tomato",146
5684,"Pork, unheated, separable lean only, bone-in, rump, ham, cured",125
5685,"Milk, with added vitamin A and vitamin D, regular, nonfat, dry",362
5686,"CAMPBELL'S CHUNKY Soups, Fajita Chicken with Rice & Beans Soup",53
5687,"CAMPBELL'S CHUNKY Soups, Chicken Broccoli Cheese & Potato Soup",86
5688,"Soup, ready-to-serve, canned, reduced sodium, chunky vegetable",50
5691,"Soup, prepared with equal volume water, canned, bean with pork",63
5693,"Squash, unprepared, frozen, crookneck and straightneck, summer",20
5694,"Squash, without salt, drained, boiled, cooked, scallop, summer",16
5695,"CAMPBELL'S Soup on the Go, HEALTHY REQUEST Classic Tomato Soup",39
5698,"Cereals, dry, with raisins and spice, fortified, instant, oats",360
5699,"CAMPBELL'S Red and White, condensed, Vegetarian Vegetable Soup",71
5702,"Beverages, citrus flavor, sugar-free, VAULT Zero, Energy drink",1
5703,"Cabbage, with salt, drained, boiled, cooked, chinese (pe-tsai)",14
5704,"Onions, without salt, drained, boiled, cooked, chopped, frozen",28
5705,"Babyfood, junior, with applesauce and bananas, oatmeal, cereal",75
5706,"Macaroni and cheese dinner with dry sauce mix, uncooked, boxed",379
5708,"Vegetables, with salt, drained, boiled, cooked, frozen, mixed",60
5710,"Beverages, prepared with water, powder, lemonade-flavor drink",27
5711,"Beef, raw, all grades, separable lean and fat, chuck for stew",128
5712,"Bread, made with nonfat dry milk, prepared from recipe, white",274
5713,"Beverages, assorted flavors, calorie-free, Powerade Zero Ion4",0
5714,"Cereals ready-to-eat, QUAKER Honey Graham LIFE Cereal, QUAKER",373
5719,"Crustaceans, moist heat, cooked, mixed species, spiny lobster",143
5722,"Beans, solids and liquids, seasoned, all styles, canned, snap",16
5723,"Beef, pan-fried, cooked, liver, variety meats and by-products",175
5724,"CAMPBELL'S HEALTHY REQUEST, condensed, Cream of Mushroom Soup",55
5725,"Cereals ready-to-eat, Big Bite, KELLOGG'S FROSTED MINI-WHEATS",350
5727,"Chicken, raw, meat only, thigh, dark meat, broilers or fryers",121
5730,"Soup, prepared with equal volume water, canned, beef mushroom",30
5733,"Lamb, braised, cooked, kidneys, variety meats and by-products",137
5735,"Soup, prepared with equal volume water, canned, tomato bisque",50
5736,"Chrysanthemum, without salt, drained, boiled, cooked, garland",20
5738,"Ravioli, canned, with tomato sauce or meat sauce, meat-filled",97
5740,"Babyfood, strained, papaya and applesauce with tapioca, fruit",70
5741,"Rice, with salt, enriched, cooked, regular, long-grain, white",130
5746,"Soup, prepared with equal volume water, canned, chicken broth",16
5747,"Soup, prepared with equal volume water, canned, chicken gumbo",23
5748,"Infant formula, ready-to-feed, soy, store brand, PBM PRODUCTS",63
5750,"Mustard greens, without salt, drained, boiled, cooked, frozen",19
5751,"Cereals ready-to-eat, CAP'N CRUNCH with CRUNCHBERRIES, QUAKER",397
5752,"Babyfood, strained, vegetables and dumplings and beef, dinner",48
5757,"Lamb, soaked and fried, cooked, kidney, imported, New Zealand",112
5760,"CAMPBELL'S Red and White, condensed, New England Clam Chowder",71
5761,"Pineapple, solids and liquids, extra heavy syrup pack, canned",83
5762,"Cherries, solids and liquids, light syrup pack, canned, sweet",67
5764,"Broccoli, with salt, drained, boiled, cooked, chopped, frozen",28
5765,"Collards, with salt, drained, boiled, cooked, chopped, frozen",36
5766,"Lima beans, without salt, boiled, cooked, mature seeds, large",115
5767,"Beverages, fortified with vitamin C, Apple juice light, MOTTS",22
5768,"Chicken, fried, cooked, meat only, breast, broilers or fryers",187
5769,"Babyfood, prepared with whole milk, with honey, mixed, cereal",115
5770,"Cereals ready-to-eat, CINNAMON HARVEST, KASHI ORGANIC PROMISE",336
5777,"Beans, solids and liquids, regular pack, canned, yellow, snap",15
5778,"Beans, solids and liquids, no salt added, canned, green, snap",15
5779,"HORMEL ALWAYS TENDER, Lemon Garlic-Flavored, Pork Loin Filets",118
5786,"Soup, prepared with equal volume milk, canned, cream of onion",75
5788,"Babyfood, strained, vegetables and noodles and turkey, dinner",44
5790,"PREGO Pasta, ready-to-serve, Flavored with Meat Italian Sauce",62
5792,"CAMPBELL'S, condensed, cream of chicken soup, HEALTHY REQUEST",50
5793,"Babyfood, strained, bananas and pineapple with tapioca, fruit",65
